date,product,category,marketplace,price,sales_count,revenue,commission_rate,commission_amount,has_stock_requirement,product_type,source,affiliate_network,platform,cost,profit,profit_margin,collected_at
2025-04-30,Relógio Minimalista,Moda e Acessórios,,44.82,5,224.1,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.66,145.8,66.17,2025-04-30 17:58:28
2025-04-27,Relógio Minimalista,Moda e Acessórios,,47.5,9,427.49,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,16.06,282.92,66.17,2025-04-30 17:58:28
2025-04-26,Relógio Minimalista,Moda e Acessórios,,46.57,6,279.44,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.87,184.24,66.17,2025-04-30 17:58:28
2025-04-25,Relógio Minimalista,Moda e Acessórios,,46.17,2,92.34,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,16.17,60.0,66.17,2025-04-30 17:58:28
2025-04-23,Relógio Minimalista,Moda e Acessórios,,47.44,3,142.32,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.87,94.7,66.17,2025-04-30 17:58:28
2025-04-22,Relógio Minimalista,Moda e Acessórios,,47.52,1,47.52,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.57,31.95,66.17,2025-04-30 17:58:28
2025-04-21,Relógio Minimalista,Moda e Acessórios,,44.93,3,134.8,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.95,86.95,66.17,2025-04-30 17:58:28
2025-04-19,Relógio Minimalista,Moda e Acessórios,,44.97,5,224.83,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,16.04,144.63,66.17,2025-04-30 17:58:28
2025-04-18,Relógio Minimalista,Moda e Acessórios,,46.22,7,323.53,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.89,212.31,66.17,2025-04-30 17:58:28
2025-04-17,Relógio Minimalista,Moda e Acessórios,,45.79,5,228.96,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.93,149.32,66.17,2025-04-30 17:58:28
2025-04-16,Relógio Minimalista,Moda e Acessórios,,44.95,1,44.95,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.67,29.28,66.17,2025-04-30 17:58:28
2025-04-15,Relógio Minimalista,Moda e Acessórios,,48.01,8,384.05,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.76,257.96,66.17,2025-04-30 17:58:28
2025-04-14,Relógio Minimalista,Moda e Acessórios,,47.72,2,95.44,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.8,63.84,66.17,2025-04-30 17:58:28
2025-04-12,Relógio Minimalista,Moda e Acessórios,,46.47,5,232.34,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.83,153.18,66.17,2025-04-30 17:58:28
2025-04-11,Relógio Minimalista,Moda e Acessórios,,48.98,6,293.91,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.87,198.68,66.17,2025-04-30 17:58:28
2025-04-10,Relógio Minimalista,Moda e Acessórios,,45.81,2,91.62,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,16.03,59.55,66.17,2025-04-30 17:58:28
2025-04-09,Relógio Minimalista,Moda e Acessórios,,45.3,6,271.8,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.77,177.16,66.17,2025-04-30 17:58:28
2025-04-08,Relógio Minimalista,Moda e Acessórios,,46.8,1,46.8,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,16.05,30.75,66.17,2025-04-30 17:58:28
2025-04-06,Relógio Minimalista,Moda e Acessórios,,46.93,10,469.28,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.87,310.55,66.17,2025-04-30 17:58:28
2025-04-05,Relógio Minimalista,Moda e Acessórios,,48.55,6,291.29,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.73,196.9,66.17,2025-04-30 17:58:28
2025-04-04,Relógio Minimalista,Moda e Acessórios,,46.52,6,279.13,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,16.02,183.0,66.17,2025-04-30 17:58:28
2025-04-02,Relógio Minimalista,Moda e Acessórios,,45.18,8,361.42,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.74,235.5,66.17,2025-04-30 17:58:28
2025-04-01,Relógio Minimalista,Moda e Acessórios,,45.43,6,272.59,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,15.63,178.83,66.17,2025-04-30 17:58:28
2025-04-30,Óculos de Sol Premium,Moda e Acessórios,,150.6,6,903.57,,,True,physical,Shopify API (simulado),,Shopify,57.06,561.2,60.38,2025-04-30 17:58:28
2025-04-29,Óculos de Sol Premium,Moda e Acessórios,,148.11,3,444.33,,,True,physical,Shopify API (simulado),,Shopify,57.26,272.56,60.38,2025-04-30 17:58:28
2025-04-28,Óculos de Sol Premium,Moda e Acessórios,,140.45,6,842.71,,,True,physical,Shopify API (simulado),,Shopify,58.0,494.7,60.38,2025-04-30 17:58:28
2025-04-27,Óculos de Sol Premium,Moda e Acessórios,,148.31,3,444.92,,,True,physical,Shopify API (simulado),,Shopify,57.19,273.36,60.38,2025-04-30 17:58:28
2025-04-26,Óculos de Sol Premium,Moda e Acessórios,,143.07,13,1859.86,,,True,physical,Shopify API (simulado),,Shopify,56.24,1128.73,60.38,2025-04-30 17:58:28
2025-04-25,Óculos de Sol Premium,Moda e Acessórios,,142.39,1,142.39,,,True,physical,Shopify API (simulado),,Shopify,56.53,85.86,60.38,2025-04-30 17:58:28
2025-04-24,Óculos de Sol Premium,Moda e Acessórios,,141.48,6,848.86,,,True,physical,Shopify API (simulado),,Shopify,56.75,508.34,60.38,2025-04-30 17:58:28
2025-04-23,Óculos de Sol Premium,Moda e Acessórios,,144.06,1,144.06,,,True,physical,Shopify API (simulado),,Shopify,57.25,86.8,60.38,2025-04-30 17:58:28
2025-04-22,Óculos de Sol Premium,Moda e Acessórios,,143.77,1,143.77,,,True,physical,Shopify API (simulado),,Shopify,56.32,87.45,60.38,2025-04-30 17:58:28
2025-04-20,Óculos de Sol Premium,Moda e Acessórios,,140.08,1,140.08,,,True,physical,Shopify API (simulado),,Shopify,56.17,83.91,60.38,2025-04-30 17:58:28
2025-04-19,Óculos de Sol Premium,Moda e Acessórios,,142.49,3,427.46,,,True,physical,Shopify API (simulado),,Shopify,56.89,256.8,60.38,2025-04-30 17:58:28
2025-04-18,Óculos de Sol Premium,Moda e Acessórios,,149.72,6,898.33,,,True,physical,Shopify API (simulado),,Shopify,56.03,562.13,60.38,2025-04-30 17:58:28
2025-04-17,Óculos de Sol Premium,Moda e Acessórios,,146.1,7,1022.72,,,True,physical,Shopify API (simulado),,Shopify,56.37,628.09,60.38,2025-04-30 17:58:28
2025-04-15,Óculos de Sol Premium,Moda e Acessórios,,147.93,12,1775.1,,,True,physical,Shopify API (simulado),,Shopify,55.98,1103.38,60.38,2025-04-30 17:58:28
2025-04-14,Óculos de Sol Premium,Moda e Acessórios,,149.54,7,1046.75,,,True,physical,Shopify API (simulado),,Shopify,56.81,649.06,60.38,2025-04-30 17:58:28
2025-04-13,Óculos de Sol Premium,Moda e Acessórios,,143.72,1,143.72,,,True,physical,Shopify API (simulado),,Shopify,58.01,85.71,60.38,2025-04-30 17:58:28
2025-04-12,Óculos de Sol Premium,Moda e Acessórios,,140.33,9,1262.93,,,True,physical,Shopify API (simulado),,Shopify,56.32,756.04,60.38,2025-04-30 17:58:28
2025-04-11,Óculos de Sol Premium,Moda e Acessórios,,150.95,10,1509.52,,,True,physical,Shopify API (simulado),,Shopify,58.08,928.74,60.38,2025-04-30 17:58:28
2025-04-10,Óculos de Sol Premium,Moda e Acessórios,,143.98,9,1295.79,,,True,physical,Shopify API (simulado),,Shopify,57.28,780.27,60.38,2025-04-30 17:58:28
2025-04-09,Óculos de Sol Premium,Moda e Acessórios,,141.27,4,565.07,,,True,physical,Shopify API (simulado),,Shopify,55.97,341.2,60.38,2025-04-30 17:58:28
2025-04-08,Óculos de Sol Premium,Moda e Acessórios,,142.44,9,1281.98,,,True,physical,Shopify API (simulado),,Shopify,57.08,768.22,60.38,2025-04-30 17:58:28
2025-04-07,Óculos de Sol Premium,Moda e Acessórios,,149.32,4,597.28,,,True,physical,Shopify API (simulado),,Shopify,58.16,364.66,60.38,2025-04-30 17:58:28
2025-04-06,Óculos de Sol Premium,Moda e Acessórios,,148.06,11,1628.64,,,True,physical,Shopify API (simulado),,Shopify,57.16,999.87,60.38,2025-04-30 17:58:28
2025-04-05,Óculos de Sol Premium,Moda e Acessórios,,142.92,11,1572.15,,,True,physical,Shopify API (simulado),,Shopify,58.01,934.09,60.38,2025-04-30 17:58:28
2025-04-04,Óculos de Sol Premium,Moda e Acessórios,,146.18,12,1754.16,,,True,physical,Shopify API (simulado),,Shopify,57.81,1060.43,60.38,2025-04-30 17:58:28
2025-04-03,Óculos de Sol Premium,Moda e Acessórios,,140.02,3,420.06,,,True,physical,Shopify API (simulado),,Shopify,56.92,249.3,60.38,2025-04-30 17:58:28
2025-04-02,Óculos de Sol Premium,Moda e Acessórios,,148.34,10,1483.39,,,True,physical,Shopify API (simulado),,Shopify,57.3,910.38,60.38,2025-04-30 17:58:28
2025-04-01,Óculos de Sol Premium,Moda e Acessórios,,138.44,12,1661.25,,,True,physical,Shopify API (simulado),,Shopify,57.75,968.3,60.38,2025-04-30 17:58:28
2025-04-29,Óculos de Sol Premium,Moda e Acessórios,,141.97,3,425.9,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.09,248.64,57.6,2025-04-30 17:58:28
2025-04-28,Óculos de Sol Premium,Moda e Acessórios,,134.76,10,1347.62,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.8,749.6,57.6,2025-04-30 17:58:28
2025-04-27,Óculos de Sol Premium,Moda e Acessórios,,143.59,5,717.93,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.75,419.17,57.6,2025-04-30 17:58:28
2025-04-26,Óculos de Sol Premium,Moda e Acessórios,,139.62,13,1815.06,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.8,1037.7,57.6,2025-04-30 17:58:28
2025-04-25,Óculos de Sol Premium,Moda e Acessórios,,140.65,1,140.65,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.07,82.58,57.6,2025-04-30 17:58:28
2025-04-24,Óculos de Sol Premium,Moda e Acessórios,,140.35,3,421.05,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.0,244.06,57.6,2025-04-30 17:58:28
2025-04-23,Óculos de Sol Premium,Moda e Acessórios,,136.63,7,956.38,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.06,549.99,57.6,2025-04-30 17:58:28
2025-04-22,Óculos de Sol Premium,Moda e Acessórios,,133.89,12,1606.66,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.56,891.9,57.6,2025-04-30 17:58:28
2025-04-21,Óculos de Sol Premium,Moda e Acessórios,,137.94,1,137.94,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.92,79.02,57.6,2025-04-30 17:58:28
2025-04-20,Óculos de Sol Premium,Moda e Acessórios,,145.93,5,729.64,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.55,431.89,57.6,2025-04-30 17:58:28
2025-04-19,Óculos de Sol Premium,Moda e Acessórios,,136.23,1,136.23,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.87,76.36,57.6,2025-04-30 17:58:28
2025-04-18,Óculos de Sol Premium,Moda e Acessórios,,138.37,3,415.12,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.03,241.04,57.6,2025-04-30 17:58:28
2025-04-17,Óculos de Sol Premium,Moda e Acessórios,,143.86,6,863.17,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.22,513.83,57.6,2025-04-30 17:58:28
2025-04-16,Óculos de Sol Premium,Moda e Acessórios,,137.74,6,826.43,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.83,467.46,57.6,2025-04-30 17:58:28
2025-04-15,Óculos de Sol Premium,Moda e Acessórios,,140.81,6,844.87,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.43,494.27,57.6,2025-04-30 17:58:28
2025-04-14,Óculos de Sol Premium,Moda e Acessórios,,142.0,9,1278.02,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.85,748.38,57.6,2025-04-30 17:58:28
2025-04-13,Óculos de Sol Premium,Moda e Acessórios,,145.54,3,436.63,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.36,261.55,57.6,2025-04-30 17:58:28
2025-04-12,Óculos de Sol Premium,Moda e Acessórios,,143.76,9,1293.85,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.38,768.41,57.6,2025-04-30 17:58:28
2025-04-11,Óculos de Sol Premium,Moda e Acessórios,,136.94,4,547.78,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.38,314.28,57.6,2025-04-30 17:58:28
2025-04-09,Óculos de Sol Premium,Moda e Acessórios,,145.33,3,435.99,,,True,physical,WooCommerce API (simulado),,WooCommerce,60.28,255.14,57.6,2025-04-30 17:58:28
2025-04-08,Óculos de Sol Premium,Moda e Acessórios,,134.42,12,1612.99,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.92,906.0,57.6,2025-04-30 17:58:28
2025-04-07,Óculos de Sol Premium,Moda e Acessórios,,143.1,4,572.38,,,True,physical,WooCommerce API (simulado),,WooCommerce,60.13,331.88,57.6,2025-04-30 17:58:28
2025-04-06,Óculos de Sol Premium,Moda e Acessórios,,143.47,1,143.47,,,True,physical,WooCommerce API (simulado),,WooCommerce,60.07,83.4,57.6,2025-04-30 17:58:28
2025-04-05,Óculos de Sol Premium,Moda e Acessórios,,135.41,9,1218.65,,,True,physical,WooCommerce API (simulado),,WooCommerce,60.09,677.88,57.6,2025-04-30 17:58:28
2025-04-04,Óculos de Sol Premium,Moda e Acessórios,,140.62,12,1687.45,,,True,physical,WooCommerce API (simulado),,WooCommerce,60.12,965.96,57.6,2025-04-30 17:58:28
2025-04-03,Óculos de Sol Premium,Moda e Acessórios,,143.32,10,1433.17,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.83,834.87,57.6,2025-04-30 17:58:28
2025-04-02,Óculos de Sol Premium,Moda e Acessórios,,132.89,12,1594.69,,,True,physical,WooCommerce API (simulado),,WooCommerce,58.0,898.71,57.6,2025-04-30 17:58:28
2025-04-01,Óculos de Sol Premium,Moda e Acessórios,,137.81,6,826.85,,,True,physical,WooCommerce API (simulado),,WooCommerce,59.15,471.96,57.6,2025-04-30 17:58:28
2025-04-30,Óculos de Sol Premium,Moda e Acessórios,,85.09,7,595.66,,,True,physical,Magento API (simulado),,Magento,38.11,328.86,55.94,2025-04-30 17:58:28
2025-04-29,Óculos de Sol Premium,Moda e Acessórios,,88.6,3,265.8,,,True,physical,Magento API (simulado),,Magento,37.14,154.4,55.94,2025-04-30 17:58:28
2025-04-28,Óculos de Sol Premium,Moda e Acessórios,,87.42,6,524.55,,,True,physical,Magento API (simulado),,Magento,37.06,302.2,55.94,2025-04-30 17:58:28
2025-04-27,Óculos de Sol Premium,Moda e Acessórios,,88.13,1,88.13,,,True,physical,Magento API (simulado),,Magento,38.47,49.66,55.94,2025-04-30 17:58:28
2025-04-26,Óculos de Sol Premium,Moda e Acessórios,,82.56,10,825.64,,,True,physical,Magento API (simulado),,Magento,37.24,453.24,55.94,2025-04-30 17:58:28
2025-04-25,Óculos de Sol Premium,Moda e Acessórios,,89.41,3,268.23,,,True,physical,Magento API (simulado),,Magento,38.01,154.2,55.94,2025-04-30 17:58:28
2025-04-24,Óculos de Sol Premium,Moda e Acessórios,,82.51,6,495.07,,,True,physical,Magento API (simulado),,Magento,38.31,265.19,55.94,2025-04-30 17:58:28
2025-04-23,Óculos de Sol Premium,Moda e Acessórios,,82.43,4,329.71,,,True,physical,Magento API (simulado),,Magento,38.37,176.22,55.94,2025-04-30 17:58:28
2025-04-22,Óculos de Sol Premium,Moda e Acessórios,,83.11,8,664.88,,,True,physical,Magento API (simulado),,Magento,38.42,357.53,55.94,2025-04-30 17:58:28
2025-04-21,Óculos de Sol Premium,Moda e Acessórios,,86.3,4,345.2,,,True,physical,Magento API (simulado),,Magento,38.42,191.53,55.94,2025-04-30 17:58:28
2025-04-20,Óculos de Sol Premium,Moda e Acessórios,,89.51,10,895.1,,,True,physical,Magento API (simulado),,Magento,37.49,520.25,55.94,2025-04-30 17:58:28
2025-04-19,Óculos de Sol Premium,Moda e Acessórios,,85.23,5,426.14,,,True,physical,Magento API (simulado),,Magento,38.45,233.87,55.94,2025-04-30 17:58:28
2025-04-18,Óculos de Sol Premium,Moda e Acessórios,,85.31,1,85.31,,,True,physical,Magento API (simulado),,Magento,37.81,47.5,55.94,2025-04-30 17:58:28
2025-04-17,Óculos de Sol Premium,Moda e Acessórios,,81.78,5,408.9,,,True,physical,Magento API (simulado),,Magento,38.52,216.28,55.94,2025-04-30 17:58:28
2025-04-16,Óculos de Sol Premium,Moda e Acessórios,,88.07,3,264.21,,,True,physical,Magento API (simulado),,Magento,38.24,149.48,55.94,2025-04-30 17:58:28
2025-04-15,Óculos de Sol Premium,Moda e Acessórios,,88.06,6,528.33,,,True,physical,Magento API (simulado),,Magento,38.36,298.18,55.94,2025-04-30 17:58:28
2025-04-13,Óculos de Sol Premium,Moda e Acessórios,,86.92,1,86.92,,,True,physical,Magento API (simulado),,Magento,37.38,49.53,55.94,2025-04-30 17:58:28
2025-04-11,Óculos de Sol Premium,Moda e Acessórios,,88.3,6,529.79,,,True,physical,Magento API (simulado),,Magento,38.13,301.02,55.94,2025-04-30 17:58:28
2025-04-10,Óculos de Sol Premium,Moda e Acessórios,,85.27,4,341.09,,,True,physical,Magento API (simulado),,Magento,37.56,190.84,55.94,2025-04-30 17:58:28
2025-04-09,Óculos de Sol Premium,Moda e Acessórios,,85.26,8,682.12,,,True,physical,Magento API (simulado),,Magento,37.46,382.41,55.94,2025-04-30 17:58:28
2025-04-08,Óculos de Sol Premium,Moda e Acessórios,,83.09,7,581.61,,,True,physical,Magento API (simulado),,Magento,37.34,320.25,55.94,2025-04-30 17:58:28
2025-04-07,Óculos de Sol Premium,Moda e Acessórios,,83.3,6,499.82,,,True,physical,Magento API (simulado),,Magento,37.27,276.22,55.94,2025-04-30 17:58:28
2025-04-06,Óculos de Sol Premium,Moda e Acessórios,,83.39,10,833.87,,,True,physical,Magento API (simulado),,Magento,37.5,458.87,55.94,2025-04-30 17:58:28
2025-04-05,Óculos de Sol Premium,Moda e Acessórios,,89.67,9,807.03,,,True,physical,Magento API (simulado),,Magento,37.43,470.15,55.94,2025-04-30 17:58:28
2025-04-04,Óculos de Sol Premium,Moda e Acessórios,,84.75,3,254.25,,,True,physical,Magento API (simulado),,Magento,37.35,142.19,55.94,2025-04-30 17:58:28
2025-04-03,Óculos de Sol Premium,Moda e Acessórios,,83.4,4,333.62,,,True,physical,Magento API (simulado),,Magento,37.6,183.22,55.94,2025-04-30 17:58:28
2025-04-02,Óculos de Sol Premium,Moda e Acessórios,,86.6,2,173.2,,,True,physical,Magento API (simulado),,Magento,37.28,98.63,55.94,2025-04-30 17:58:28
2025-04-29,Óculos de Sol Premium,Moda e Acessórios,,85.86,4,343.44,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.26,190.41,54.48,2025-04-30 17:58:28
2025-04-28,Óculos de Sol Premium,Moda e Acessórios,,80.6,4,322.39,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.13,169.86,54.48,2025-04-30 17:58:28
2025-04-26,Óculos de Sol Premium,Moda e Acessórios,,81.54,2,163.09,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.34,88.41,54.48,2025-04-30 17:58:28
2025-04-25,Óculos de Sol Premium,Moda e Acessórios,,82.79,3,248.37,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.69,135.3,54.48,2025-04-30 17:58:28
2025-04-23,Óculos de Sol Premium,Moda e Acessórios,,81.9,4,327.58,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.54,177.42,54.48,2025-04-30 17:58:28
2025-04-22,Óculos de Sol Premium,Moda e Acessórios,,80.64,4,322.55,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.6,168.16,54.48,2025-04-30 17:58:28
2025-04-21,Óculos de Sol Premium,Moda e Acessórios,,86.05,4,344.22,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.68,189.49,54.48,2025-04-30 17:58:28
2025-04-20,Óculos de Sol Premium,Moda e Acessórios,,84.6,10,845.95,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.6,469.92,54.48,2025-04-30 17:58:28
2025-04-19,Óculos de Sol Premium,Moda e Acessórios,,87.3,6,523.8,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.69,291.67,54.48,2025-04-30 17:58:28
2025-04-17,Óculos de Sol Premium,Moda e Acessórios,,82.24,4,328.95,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.29,175.8,54.48,2025-04-30 17:58:28
2025-04-16,Óculos de Sol Premium,Moda e Acessórios,,81.02,6,486.11,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.21,256.88,54.48,2025-04-30 17:58:28
2025-04-14,Óculos de Sol Premium,Moda e Acessórios,,83.92,4,335.69,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.41,186.04,54.48,2025-04-30 17:58:28
2025-04-13,Óculos de Sol Premium,Moda e Acessórios,,83.18,6,499.06,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.84,272.04,54.48,2025-04-30 17:58:28
2025-04-12,Óculos de Sol Premium,Moda e Acessórios,,87.13,7,609.93,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.08,343.36,54.48,2025-04-30 17:58:28
2025-04-11,Óculos de Sol Premium,Moda e Acessórios,,85.6,7,599.18,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.13,332.29,54.48,2025-04-30 17:58:28
2025-04-10,Óculos de Sol Premium,Moda e Acessórios,,86.25,3,258.74,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.48,146.28,54.48,2025-04-30 17:58:28
2025-04-09,Óculos de Sol Premium,Moda e Acessórios,,83.24,4,332.96,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.78,181.85,54.48,2025-04-30 17:58:28
2025-04-08,Óculos de Sol Premium,Moda e Acessórios,,80.82,5,404.09,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.78,215.18,54.48,2025-04-30 17:58:28
2025-04-07,Óculos de Sol Premium,Moda e Acessórios,,83.11,2,166.21,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.2,89.82,54.48,2025-04-30 17:58:28
2025-04-06,Óculos de Sol Premium,Moda e Acessórios,,81.84,6,491.04,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.51,259.95,54.48,2025-04-30 17:58:28
2025-04-05,Óculos de Sol Premium,Moda e Acessórios,,79.64,7,557.48,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.29,289.43,54.48,2025-04-30 17:58:28
2025-04-04,Óculos de Sol Premium,Moda e Acessórios,,82.27,8,658.19,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.53,357.92,54.48,2025-04-30 17:58:28
2025-04-03,Óculos de Sol Premium,Moda e Acessórios,,82.52,8,660.16,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,37.29,361.84,54.48,2025-04-30 17:58:28
2025-04-01,Óculos de Sol Premium,Moda e Acessórios,,86.88,6,521.29,,,True,physical,Nuvemshop API (simulado),,Nuvemshop,38.17,292.29,54.48,2025-04-30 17:58:28
2025-04-30,Óculos de Sol Premium,Moda e Acessórios,,145.22,3,435.66,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.06,264.47,59.18,2025-04-30 17:58:28
2025-04-29,Óculos de Sol Premium,Moda e Acessórios,,143.88,5,719.38,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,58.08,429.0,59.18,2025-04-30 17:58:28
2025-04-28,Óculos de Sol Premium,Moda e Acessórios,,141.02,3,423.06,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.06,254.87,59.18,2025-04-30 17:58:28
2025-04-27,Óculos de Sol Premium,Moda e Acessórios,,134.67,2,269.35,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,58.08,153.19,59.18,2025-04-30 17:58:28
2025-04-26,Óculos de Sol Premium,Moda e Acessórios,,144.46,2,288.91,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.22,174.48,59.18,2025-04-30 17:58:28
2025-04-25,Óculos de Sol Premium,Moda e Acessórios,,139.85,2,279.71,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,55.93,167.84,59.18,2025-04-30 17:58:28
2025-04-24,Óculos de Sol Premium,Moda e Acessórios,,133.41,7,933.87,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.44,538.82,59.18,2025-04-30 17:58:28
2025-04-23,Óculos de Sol Premium,Moda e Acessórios,,137.7,6,826.2,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.33,482.19,59.18,2025-04-30 17:58:28
2025-04-22,Óculos de Sol Premium,Moda e Acessórios,,145.31,7,1017.17,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.24,616.47,59.18,2025-04-30 17:58:28
2025-04-19,Óculos de Sol Premium,Moda e Acessórios,,141.46,6,848.79,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.29,511.03,59.18,2025-04-30 17:58:28
2025-04-18,Óculos de Sol Premium,Moda e Acessórios,,143.02,7,1001.16,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.39,606.45,59.18,2025-04-30 17:58:28
2025-04-17,Óculos de Sol Premium,Moda e Acessórios,,144.1,1,144.1,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,58.07,86.03,59.18,2025-04-30 17:58:28
2025-04-15,Óculos de Sol Premium,Moda e Acessórios,,133.5,4,534.02,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.4,308.43,59.18,2025-04-30 17:58:28
2025-04-14,Óculos de Sol Premium,Moda e Acessórios,,133.35,3,400.04,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.78,229.69,59.18,2025-04-30 17:58:28
2025-04-13,Óculos de Sol Premium,Moda e Acessórios,,139.27,10,1392.69,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.09,831.83,59.18,2025-04-30 17:58:28
2025-04-12,Óculos de Sol Premium,Moda e Acessórios,,141.81,6,850.88,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.76,504.32,59.18,2025-04-30 17:58:28
2025-04-11,Óculos de Sol Premium,Moda e Acessórios,,146.28,2,292.57,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.37,179.82,59.18,2025-04-30 17:58:28
2025-04-10,Óculos de Sol Premium,Moda e Acessórios,,145.32,3,435.97,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.12,267.61,59.18,2025-04-30 17:58:28
2025-04-09,Óculos de Sol Premium,Moda e Acessórios,,145.16,4,580.65,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.59,350.28,59.18,2025-04-30 17:58:28
2025-04-08,Óculos de Sol Premium,Moda e Acessórios,,139.24,5,696.21,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.07,410.83,59.18,2025-04-30 17:58:28
2025-04-07,Óculos de Sol Premium,Moda e Acessórios,,144.77,3,434.3,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,56.16,265.83,59.18,2025-04-30 17:58:28
2025-04-06,Óculos de Sol Premium,Moda e Acessórios,,143.97,7,1007.79,,,True,physical,Loja Integrada API (simulado),,Loja Integrada,57.18,607.52,59.18,2025-04-30 17:58:28
